,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
25569,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25570,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25571,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25572,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25573,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25574,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25575,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25576,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25577,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25578,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25579,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25580,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25581,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25582,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25583,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25584,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25585,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25586,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25587,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25588,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25589,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25590,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25591,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25592,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25593,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25594,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25595,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
25596,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,>50k
25597,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25598,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25599,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25600,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25601,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25602,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25603,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25604,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25605,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25606,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25607,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25608,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25609,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25610,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25611,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25612,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25613,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25614,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25615,51,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25616,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25617,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25618,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25619,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25620,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25621,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25622,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25623,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25624,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25625,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25626,52,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25627,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25628,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25629,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25630,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25631,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25632,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25633,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25634,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25635,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25636,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25637,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25638,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25639,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25640,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25641,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25642,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25643,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25644,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25645,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25646,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25647,53,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,North America,>50k
25648,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25649,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25650,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25651,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25652,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25653,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25654,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25655,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25656,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25657,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25658,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25659,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25660,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25661,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25662,54,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25663,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25664,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25665,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25666,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25667,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25668,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25669,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25670,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25671,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25672,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25673,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25674,55,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25675,56,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25676,56,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25677,56,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25678,56,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25679,56,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25680,56,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25681,56,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25682,56,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25683,56,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25684,57,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,>50k
25685,57,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25686,57,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25687,57,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25688,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25689,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25690,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25691,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25692,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25693,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25694,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25695,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25696,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25697,58,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25698,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25699,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25700,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25701,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25702,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25703,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25704,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25705,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25706,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25707,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25708,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25709,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25710,59,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25711,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25712,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25713,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25714,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25715,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25716,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25717,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25718,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25719,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25720,60,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25721,40~49,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,*,0~2178,1~49,United-States,<=50k
25722,40~49,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,*,0~2178,1~49,United-States,<=50k
25723,40~49,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,*,0~2178,1~49,United-States,>50k
25724,40~49,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,*,0~2178,1~49,United-States,>50k
25725,40~49,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,*,0~2178,1~49,United-States,>50k
25726,40~49,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,*,0~2178,1~49,United-States,<=50k
25727,40~49,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,*,0~2178,1~49,United-States,>50k
25728,40~49,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,*,0~2178,1~49,United-States,<=50k
25729,40~49,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,*,0~2178,1~49,United-States,>50k
25730,50~54,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25731,50~54,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25732,50~54,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25733,50~54,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25734,50~54,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25735,50~54,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25736,50~54,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25737,50~54,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25738,55~59,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25739,55~59,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25740,55~59,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25741,55~59,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25742,55~59,Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25743,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25744,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25745,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25746,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25747,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25748,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25749,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,>50k
25750,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25751,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25752,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25753,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
25754,41,Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0~49999,0,1~49,North America,<=50k
