age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;>50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Self-emp-not-inc;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Self-emp-not-inc;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Self-emp-not-inc;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;>50k
40~59;Self-emp-not-inc;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~44;Non-Government;*;Masters;14;Divorced;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Masters;14;Divorced;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Masters;14;Divorced;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Masters;14;Divorced;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;1~49;United-States;<=50k
40~44;Private;*;Masters;14;Never-married;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
40~44;Private;*;Masters;14;Never-married;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
40~44;Private;*;Masters;14;Never-married;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;>50k
40~44;Private;*;Masters;14;Never-married;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
40~44;Private;*;Masters;14;Never-married;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
40~44;Private;*;Masters;14;Never-married;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
40~44;Private;*;Masters;14;Never-married;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
40~44;Private;*;Masters;14;Never-married;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
45~49;Private;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;*;1~49;United-States;<=50k
50~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;*;1~49;United-States;<=50k
50~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;*;1~49;United-States;<=50k
50~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;*;1~49;United-States;<=50k
50~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;*;1~49;United-States;>50k
50~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;*;1~49;United-States;>50k
50~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;*;1~49;United-States;<=50k
50~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;*;1~49;United-States;<=50k
50~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;*;1~49;United-States;>50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;>50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;North America;<=50k
45~49;Private;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
45~49;Private;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;>50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;1~49;United-States;<=50k
40~59;Private;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Private;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Private;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Private;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Private;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Private;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;>50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;>50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0~49999;0~2178;1~49;*;<=50k
50~59;Non-Government;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~49;Non-Government;*;Doctorate;16;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;*;<=50k
40~49;Non-Government;*;Doctorate;16;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;*;<=50k
40~49;Non-Government;*;Doctorate;16;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;*;<=50k
40~49;Non-Government;*;Doctorate;16;spouse not present;Technical;Not-in-family;White;Female;0;0;1~49;*;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;White;Female;0;0;1~49;United-States;>50k
40~49;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;United-States;>50k
40~49;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;United-States;>50k
40~49;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;United-States;<=50k
40~49;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;United-States;<=50k
40~49;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;United-States;<=50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0;49~99;North America;<=50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0;49~99;North America;<=50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0;49~99;North America;<=50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0;49~99;North America;>50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0;49~99;North America;<=50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0;49~99;North America;<=50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0;49~99;North America;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;49~99;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;49~99;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;49~99;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Female;0;0;49~99;United-States;<=50k
40~59;Private;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Female;0~49999;*;49~99;United-States;<=50k
40~59;Private;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Female;0~49999;*;49~99;United-States;<=50k
40~59;Private;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Female;0~49999;*;49~99;United-States;<=50k
40~59;Private;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Female;0~49999;*;49~99;United-States;>50k
40~59;Private;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Female;0~49999;*;49~99;United-States;<=50k
40~59;Private;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Female;0~49999;*;49~99;United-States;<=50k
40~59;Private;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Female;0~49999;*;49~99;United-States;>50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;49~99;United-States;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;49~99;United-States;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;49~99;United-States;>50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;49~99;United-States;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;49~99;United-States;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;49~99;United-States;>50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;49~99;United-States;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;White;Female;0~49999;0~2178;49~99;United-States;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;*;>50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;*;>50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;*;>50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;*;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Technical;Not-in-family;White;Female;0~49999;0;49~99;*;<=50k
40~59;Private;*;Higher education;7~16;spouse not present;Technical;Not-in-family;Black;Female;*;0;*;*;<=50k
40~59;Private;*;Higher education;7~16;spouse not present;Technical;Not-in-family;Black;Female;*;0;*;*;<=50k
40~59;Private;*;Higher education;7~16;spouse not present;Technical;Not-in-family;Black;Female;*;0;*;*;<=50k
40~59;Private;*;Higher education;7~16;spouse not present;Technical;Not-in-family;Black;Female;*;0;*;*;<=50k
40~59;Private;*;Higher education;7~16;spouse not present;Technical;Not-in-family;Black;Female;*;0;*;*;<=50k
40~59;Private;*;Higher education;7~16;spouse not present;Technical;Not-in-family;Black;Female;*;0;*;*;<=50k
40~59;Private;*;Higher education;7~16;spouse not present;Technical;Not-in-family;Black;Female;*;0;*;*;<=50k
